date,time,id,itime,euid,epid,dsteuid,dstepid,logver,type,subtype,level,action,policyid,sessionid,srcip,dstip,srcport,dstport,trandisp,duration,proto,sentbyte,rcvdbyte,sentpkt,rcvdpkt,logid,service,app,appcat,srcintfrole,dstintfrole,dstserver,eventtime,dstmac,masterdstmac,srcintf,dstintf,tz,devid,vd,dtime,itime_t,devname
2023-11-10,14:00:56,7299746589742990991,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8557470,172.16.15.2,172.16.0.5,5645,514,noop,2,6,16772,223657,217,214,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605056244073360,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604697,FGT_50E
2023-11-10,14:00:56,7299746581153056290,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8557466,172.16.15.2,172.16.0.5,5644,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605056024074560,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604695,FGT_50E
2023-11-10,14:00:55,7299746581153056289,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8557464,172.16.15.2,172.16.0.5,5643,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605055914071160,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604695,FGT_50E
2023-11-10,14:00:53,7299746581153056278,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8557419,172.16.15.2,172.16.0.5,5642,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605054684072560,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604695,FGT_50E
2023-11-10,14:00:51,7299746581153056243,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8556857,172.16.15.2,172.16.0.5,5641,514,noop,6,6,26608,394578,376,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605053464086200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604695,FGT_50E
2023-11-10,14:00:47,7299746559678220336,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556845,172.16.15.2,172.16.0.5,5640,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605049084075960,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604690,FGT_50E
2023-11-10,14:00:46,7299746551088284918,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556829,172.16.15.2,172.16.0.5,5639,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605048954077200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604688,FGT_50E
2023-11-10,14:00:46,7299746551088284908,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556776,172.16.15.2,172.16.0.5,5638,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605048804084760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604688,FGT_50E
2023-11-10,14:00:46,7299746551088284898,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556768,172.16.15.2,172.16.0.5,5637,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605048674074080,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604688,FGT_50E
2023-11-10,14:00:46,7299746542498351281,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8556191,172.16.15.2,172.16.0.5,5633,514,noop,6,6,26608,394508,376,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605046804103040,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604686,FGT_50E
2023-11-10,14:00:43,7299746538203382835,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556256,172.16.15.2,172.16.0.5,5636,514,noop,2,6,26568,394508,375,372,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605045284072840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604685,FGT_50E
2023-11-10,14:00:43,7299746533908417203,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556252,172.16.15.2,172.16.0.5,5635,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605044994090000,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604684,FGT_50E
2023-11-10,14:00:43,7299746533908417142,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556240,172.16.15.2,172.16.0.5,5634,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605044864515840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604684,FGT_50E
2023-11-10,14:00:41,7299746533908416425,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556190,172.16.15.2,172.16.0.5,5632,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605042514073760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604684,FGT_50E
2023-11-10,14:00:41,7299746533908416424,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8556185,172.16.15.2,172.16.0.5,5631,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605042374077280,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604684,FGT_50E
2023-11-10,14:00:31,7299746490958743200,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555882,172.16.15.2,172.16.0.5,5630,514,noop,2,6,26208,394588,366,374,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605032054071920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604674,FGT_50E
2023-11-10,14:00:31,7299746490958743188,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555881,172.16.15.2,172.16.0.5,5629,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605031624079360,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604674,FGT_50E
2023-11-10,14:00:31,7299746490958743180,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555875,172.16.15.2,172.16.0.5,5628,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605031484071600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604674,FGT_50E
2023-11-10,14:00:30,7299746473778874288,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555871,172.16.15.2,172.16.0.5,5627,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605031334082160,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604670,FGT_50E
2023-11-10,14:00:30,7299746473778874284,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555868,172.16.15.2,172.16.0.5,5626,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605031224074920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604670,FGT_50E
2023-11-10,14:00:23,7299746460893972618,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555757,172.16.15.2,172.16.0.5,5625,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605024504072320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604667,FGT_50E
2023-11-10,14:00:13,7299746443714104197,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8555567,172.16.15.2,172.16.0.5,5624,514,noop,6,6,26608,394501,376,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605014594070200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604663,FGT_50E
2023-11-10,14:00:09,7299746396469462184,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555566,172.16.15.2,172.16.0.5,5623,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605010194069800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604652,FGT_50E
2023-11-10,14:00:09,7299746396469462182,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555565,172.16.15.2,172.16.0.5,5622,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605010074068320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604652,FGT_50E
2023-11-10,14:00:09,7299746396469462181,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555564,172.16.15.2,172.16.0.5,5621,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605009954073600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604652,FGT_50E
2023-11-10,14:00:09,7299746396469462177,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555563,172.16.15.2,172.16.0.5,5620,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605009804077040,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604652,FGT_50E
2023-11-10,14:00:06,7299746396469462169,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8555363,172.16.15.2,172.16.0.5,5619,514,noop,6,6,26608,394501,376,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605006544069840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604652,FGT_50E
2023-11-10,14:00:01,7299746357814757611,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555355,172.16.15.2,172.16.0.5,5618,514,noop,2,6,11068,125736,125,122,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605002074067400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604643,FGT_50E
2023-11-10,14:00:01,7299746357814757606,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555348,172.16.15.2,172.16.0.5,5617,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605001894070520,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604643,FGT_50E
2023-11-10,14:00:01,7299746357814757604,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555338,172.16.15.2,172.16.0.5,5616,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605001744074840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604643,FGT_50E
2023-11-10,14:00:01,7299746349224821285,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555334,172.16.15.2,172.16.0.5,5615,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699605001634071800,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604641,FGT_50E
2023-11-10,13:59:53,7299746323455018991,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8555042,172.16.15.2,172.16.0.5,5614,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604993474073320,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604635,FGT_50E
2023-11-10,13:59:21,7299746194606000498,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553963,172.16.15.2,172.16.0.5,5613,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604962414073760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604605,FGT_50E
2023-11-10,13:59:10,7299746151656326070,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8553828,172.16.15.2,172.16.0.5,5609,514,noop,6,6,26608,394585,376,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604951924069600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604595,FGT_50E
2023-11-10,13:59:06,7299746151656326018,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553827,172.16.15.2,172.16.0.5,5608,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604947564076600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604595,FGT_50E
2023-11-10,13:59:06,7299746151656326012,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553826,172.16.15.2,172.16.0.5,5607,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604947404077880,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604595,FGT_50E
2023-11-10,13:59:06,7299746151656326008,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553819,172.16.15.2,172.16.0.5,5606,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604947304077840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604595,FGT_50E
2023-11-10,13:59:06,7299746151656326007,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553816,172.16.15.2,172.16.0.5,5605,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604947164072840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604595,FGT_50E
2023-11-10,13:58:50,7299746057167045905,2023-11-1,102,102,102,102,602071190,traffic,local,notice,client-rst,0,8553502,172.16.15.2,172.16.0.5,5598,514,noop,6,6,26608,394585,376,,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604932584071920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:50,7299746057167045898,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553537,172.16.15.2,172.16.0.5,5604,514,noop,2,6,15284,198030,193,190,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604931964071840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:50,7299746057167045894,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553535,172.16.15.2,172.16.0.5,5603,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604931864072560,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:50,7299746057167045888,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553524,172.16.15.2,172.16.0.5,5602,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604931654071640,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:50,7299746057167045887,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553523,172.16.15.2,172.16.0.5,5601,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604931504075160,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:50,7299746057167045885,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553520,172.16.15.2,172.16.0.5,5600,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604931374074200,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:50,7299746057167045878,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553518,172.16.15.2,172.16.0.5,5599,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604931234074360,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:46,7299746057167045865,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553499,172.16.15.2,172.16.0.5,5597,514,noop,2,6,10120,109504,109,108,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604928144073120,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:46,7299746057167045861,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553496,172.16.15.2,172.16.0.5,5596,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604927934069960,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:46,7299746057167045860,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553492,172.16.15.2,172.16.0.5,5595,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604927804070080,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:46,7299746057167045859,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553491,172.16.15.2,172.16.0.5,5594,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604927674070400,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:42,7299746057167045831,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553470,172.16.15.2,172.16.0.5,5593,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604923964069840,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:42,7299746057167045830,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553468,172.16.15.2,172.16.0.5,5592,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604923834073880,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604573,FGT_50E
2023-11-10,13:58:39,7299746005627439957,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553444,172.16.15.2,172.16.0.5,5591,514,noop,2,6,4272,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604919954071760,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604561,FGT_50E
2023-11-10,13:58:39,7299746005627439953,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8553443,172.16.15.2,172.16.0.5,5590,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604919794073920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604561,FGT_50E
2023-11-10,13:58:26,7299745941202930216,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552707,172.16.15.2,172.16.0.5,5589,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604907244070120,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604546,FGT_50E
2023-11-10,13:58:26,7299745941202929485,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552694,172.16.15.2,172.16.0.5,5588,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604907034069000,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604546,FGT_50E
2023-11-10,13:58:26,7299745941202929484,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552688,172.16.15.2,172.16.0.5,5587,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604906894069880,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604546,FGT_50E
2023-11-10,13:58:26,7299745941202929478,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552678,172.16.15.2,172.16.0.5,5586,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604906744087920,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604546,FGT_50E
2023-11-10,13:58:26,7299745941202929467,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552676,172.16.15.2,172.16.0.5,5585,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604906614075520,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604546,FGT_50E
2023-11-10,13:58:20,7299745924023060611,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552211,172.16.15.2,172.16.0.5,5584,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604901654071640,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604542,FGT_50E
2023-11-10,13:58:19,7299745915433127561,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552194,172.16.15.2,172.16.0.5,5583,514,noop,2,6,14788,190217,185,182,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604900974076280,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604540,FGT_50E
2023-11-10,13:58:19,7299745915433127554,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552193,172.16.15.2,172.16.0.5,5582,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604900774068040,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604540,FGT_50E
2023-11-10,13:58:19,7299745915433127552,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552183,172.16.15.2,172.16.0.5,5581,514,noop,2,6,4248,6210,15,12,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604900644069520,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604540,FGT_50E
2023-11-10,13:58:19,7299745915433127540,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8552176,172.16.15.2,172.16.0.5,5580,514,noop,2,6,4248,6250,15,13,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604900514079520,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604540,FGT_50E
2023-11-10,13:57:50,7299745790879072756,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8550024,172.16.15.2,172.16.0.5,5579,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604871434080880,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604511,FGT_50E
2023-11-10,13:57:19,7299745662030054438,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8547494,172.16.15.2,172.16.0.5,5578,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604840444071080,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604481,FGT_50E
2023-11-10,13:56:47,7299745533181036366,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8546607,172.16.15.2,172.16.0.5,5577,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604809434076600,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604451,FGT_50E
2023-11-10,13:56:17,7299745400037050125,2023-11-1,102,102,102,102,602071190,traffic,local,notice,close,0,8545740,172.16.15.2,172.16.0.5,5573,514,noop,2,6,4001,6442,15,11,0001000014,tcp/514,tcp/514,unscanned,undefined,lan,1,1699604778404070000,58:56:9f:0f:22:48,58:56:9f:0f:22:48,unknown0,lan1,+0530,FGT50E5619049531,root,2023-11-1,1699604420,FGT_50E
